Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Source,Rapport_Collecte
28.328782862135885,62.309164734037765,0.0,0.5020167714985113,5.0,2.832878286213589,Plastique,Collecte_Citoyenne,"Déchets plastiques divers lors d'une collecte citoyenne. Poids estimé 28.3 kg. Opacité semi-opaque, souplesse variable. Odeur inhabituelle signalée par l'agent."
141.19324082498105,287.069232592228,0.0,0.0107716413996052,9.0,4.235797224749431,Verre,Collecte_Citoyenne,"Déchets en verre identifiés via la collecte citoyenne. Poids 141.2 kg, volume 287.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
39.19302869707755,328.47903422404386,0.0,0.107911244099101,8.0,4.654383507929045,Verre,Collecte_Citoyenne,"Déchet en verre collecté via la collecte citoyenne. Poids lourd : non mesuré kg, volume 328.5 L. Très rigide, non conducteur, aspect légèrement translucide."
29.056282499646187,56.39470000493654,0.0,0.4903919639941181,5.0,2.905628249964619,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif issu de la collecte citoyenne. Masse 29.1 kg. Matériau rigide, faible conductivité. Volume surestimé, vérification recommandée."
29.86615384346961,70.46064233484007,0.0,0.260270443083951,3.0,2.9866153843469614,Unknown,Centre_Tri,"Déchet non catégorisé collecté au Centre de Tri. Poids 29.9 kg, volume 70.5 L. Caractéristiques ambiguës. Nécessite analyse complémentaire."
22.390634130866303,34.867333407933714,0.0,0.553483867864301,1.0,1.1195317065433152,Papier,Usine_A,"Déchet de type papier identifié provenant de l'Usine A. Volume estimé 34.9 L, poids 22.4 kg. Texture souple, indéterminée."
31.62669998997532,46.127268591087656,0.0,0.5508553766045616,3.0,3.1626699989975324,Plastique,Usine_A,"Lot plastique en provenance de l'Usine A. Volume 46.1 L, poids 31.6 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
175.84632048048678,327.20667623518625,0.0,0.0018663239654186,8.0,5.275389614414603,Verre,Usine_B,"Verre recyclable en provenance de l'Usine B. Poids 175.8 kg, volume 327.2 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
17.695660515914028,42.22390541921034,0.0,1.0,3.0,0.8847830257957014,Papier,Unknown,"Papier usagé sans localisation enregistrée. Poids relevé : 17.7 kg. Faible rigidité, non conducteur. Lot conforme aux standards de tri."
42.87982473801938,88.08421669980203,0.0,0.2816142538515595,4.0,4.2879824738019385,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 42.9 kg. Matériau semi-rigide, faible conductivité. Matériau mélangé à d'autres déchets."
202.77632999759496,417.2303858826962,0.0,0.1229956480682264,9.0,6.083289899927849,Verre,Usine_B,"Lot de verre trié en provenance de l'Usine B. Masse 202.8 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. État dégradé, recyclage partiel possible."
215.8989445993696,419.6022311123514,0.0,0.1108453028264033,9.0,6.476968337981086,Verre,Usine_A,"Bris de verre ou contenants provenant de l'Usine A. Masse 215.9 kg. Matériau dense, rigidité élevée, transparence partielle. Aucune anomalie signalée."
14.469690454809808,53.37932332908966,0.0,0.553483867864301,3.0,0.7234845227404905,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 14.5 kg. Matériau léger, souple et opaque. Aucune anomalie signalée."
20.832742954885028,30.205529809951138,0.0,1.0,1.0,1.0416371477442514,Papier,Centre_Tri,"Collecte de déchets papier depuis le Centre de Tri. Masse 20.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
12.240709270537767,75.64540425444058,0.0,1.0,2.0,0.6120354635268884,Papier,Collecte_Citoyenne,"Lot de papier récupéré via la collecte citoyenne. Poids léger de 12.2 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général."
55.12407576578319,103.4709581295792,0.0,0.4408582576209924,5.0,5.512407576578319,Plastique,Usine_B,"Lot plastique à l'Usine B. Volume 103.5 L, poids 55.1 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
35.53272688950949,61.19025493180986,0.0,0.4081186307674616,3.0,3.5532726889509494,Plastique,Centre_Tri,"Lot plastique depuis le Centre de Tri. Volume 61.2 L, poids 35.5 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
167.04612634079382,316.3714035949542,0.0,0.086803873234775,9.0,5.011383790223815,Verre,Collecte_Citoyenne,"Bris de verre ou contenants via la collecte citoyenne. Masse 167.0 kg. Matériau dense, rigidité élevée, transparence partielle. Acheminement prioritaire demandé."
24.17363125700549,44.92227900526926,0.0,0.5205467663278076,5.0,4.135356069871986,Plastique,Usine_A,"Déchets plastiques divers en provenance de l'Usine A. Poids estimé 24.2 kg. Opacité semi-opaque, souplesse variable. Poids anormalement élevé pour cette catégorie."
39.19302869707755,76.59811484009967,0.0,0.454470945883293,5.0,1.975813175670795,Plastique,Usine_B,"Lot plastique à l'Usine B. Volume 76.6 L, poids non mesuré kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
39.19302869707755,327.22216933454047,0.0,0.1679604571271234,10.0,5.196164311035151,Verre,Collecte_Citoyenne,"Déchets en verre identifiés lors d'une collecte citoyenne. Poids non mesuré kg, volume 327.2 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
164.16669407262182,343.7621679835601,0.0,0.103615753247763,8.0,4.925000822178655,Verre,Unknown,"Déchets en verre identifiés dans un site non renseigné. Poids 164.2 kg, volume 343.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
25.885790273406297,62.34655746280581,0.0,0.3507656658945488,3.0,2.58857902734063,Plastique,Usine_B,"Lot plastique en provenance de l'Usine B. Volume 62.3 L, poids 25.9 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
166.070389665076,325.2190909867038,0.0,0.0797672059407458,8.0,4.98211168995228,Verre,Centre_Tri,Lot de verre trié au centre de tri municipal. Masse 166.1 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Aucune anomalie signalée.
39.19302869707755,349.9172804076635,0.0,0.0523411367471811,10.0,5.309861331168042,Verre,Usine_B,"Bris de verre ou contenants en provenance de l'Usine B. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Odeur inhabituelle signalée par l'agent."
38.8633019606159,63.87337276462975,0.0,0.5899338611124447,4.0,4.135356069871986,Plastique,Centre_Tri,"Emballages plastiques récupérés au Centre de Tri. Masse 38.9 kg, volume 63.9 L. semi-rigide, non conducteur."
20.8011095179262,88.08421669980203,0.0,1.0,2.0,1.04005547589631,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 20.8 kg. Matériau léger, souple et opaque. Poids anormalement élevé pour cette catégorie."
14.89316352825782,14.84209347355917,0.0,1.0,3.0,0.744658176412891,Papier,Centre_Tri,"Collecte de déchets papier depuis le Centre de Tri. Masse 14.9 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque."
183.0493286306853,343.4781294315317,0.0,0.0822191205201413,10.0,5.491479858920559,Verre,Usine_A,"Déchet en verre collecté à l'Usine A. Poids lourd : 183.0 kg, volume 343.5 L. Très rigide, non conducteur, aspect légèrement translucide."
175.47493138180332,346.20987934240344,0.0,0.1464897463676179,10.0,5.2642479414541,Verre,Unknown,"Verre recyclable dans un site non renseigné. Poids 175.5 kg, volume 346.2 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
15.33495358612436,40.98869152633071,0.0,1.0,3.0,0.766747679306218,Papier,Usine_A,"Lot de papier récupéré en provenance de l'Usine A. Poids léger de 15.3 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général."
39.19302869707755,34.05962794461514,0.0,1.0,2.0,1.0399478113223264,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : non mesuré kg. Faible rigidité, non conducteur. Aucune anomalie signalée."
37.94264679621827,50.79950512905155,0.0,0.2792390531038961,3.0,3.7942646796218273,Plastique,Usine_A,"Lot plastique à l'Usine A. Volume 50.8 L, poids 37.9 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
34.66429982433527,68.61577000272086,0.0,0.4434109090785866,3.0,3.4664299824335267,Plastique,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 34.7 kg, volume 68.6 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque."
11.963272006172724,56.513010744705966,0.0,1.0,1.0,0.5981636003086362,Papier,Usine_A,"Lot de papier récupéré en provenance de l'Usine A. Poids léger de 12.0 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général."
32.00569197230943,86.98413093319316,0.0,0.4093563645497465,3.0,3.200569197230943,Plastique,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 32.0 kg, volume 87.0 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque."
39.19302869707755,22.227955501453053,0.0,0.4170183213581692,5.0,2.5080266308608805,Plastique,Usine_A,"Déchets plastiques divers à l'Usine A. Poids estimé non mesuré kg. Opacité semi-opaque, souplesse variable. Conditionnement non conforme au protocole."
39.19302869707755,78.2729669077023,0.0,0.2563838510087077,4.0,2.763357814468954,Plastique,Usine_A,"Emballages plastiques récupérés provenant de l'Usine A. Masse non mesuré kg, volume 78.3 L. semi-rigide, non conducteur."
193.09679412473,404.272285071184,0.0,0.0924591122001214,10.0,5.7929038237419,Unknown,Usine_B,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 193.1 kg. Agent de tri recommande contrôle visuel supplémentaire. Étiquetage absent sur le conteneur.
36.191542610051975,113.53299461433792,0.0,0.2249092423527542,4.0,3.619154261005198,Plastique,Centre_Tri,"Plastique de tri sélectif au Centre de Tri. Masse 36.2 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie."
28.1710355889516,83.83959956086689,0.0,0.2207826310217073,5.0,2.81710355889516,Plastique,Collecte_Citoyenne,"Déchet plastique collecté via la collecte citoyenne. Poids 28.2 kg, volume 83.8 L. Rigidité rigide, non conducteur. Surface légèrement translucide."
4.334334824647447,7.938002650922683,0.0,1.0,1.0,0.2167167412323724,Papier,Usine_A,"Lot de papier récupéré provenant de l'Usine A. Poids léger de 4.3 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général."
165.51769433453902,311.9688165039038,0.0,0.151350301137727,5.0,4.965530830036171,Verre,Usine_B,"Déchet en verre collecté à l'Usine B. Poids lourd : 165.5 kg, volume 312.0 L. Très rigide, non conducteur, aspect légèrement translucide."
20.25963776882123,49.7092216590563,0.0,0.553483867864301,3.0,2.025963776882123,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif issu de la collecte citoyenne. Masse 20.3 kg. Matériau semi-rigide, faible conductivité. Traces d'humidité détectées."
33.1747193473109,65.71106880175455,0.0,0.5088049905239962,5.0,3.31747193473109,Plastique,Collecte_Citoyenne,"Déchet plastique collecté lors d'une collecte citoyenne. Poids 33.2 kg, volume 65.7 L. Rigidité rigide, non conducteur. Surface semi-opaque."
28.195200864093746,120.2525530850847,0.0,0.2421894799826522,5.0,2.8195200864093746,Plastique,Centre_Tri,"Déchets plastiques divers au centre de tri municipal. Poids estimé 28.2 kg. Opacité légèrement translucide, souplesse variable. Aucune anomalie signalée."
25.73642403794457,74.44176225982423,0.0,0.553483867864301,5.0,2.573642403794457,Plastique,Usine_A,"Déchets plastiques divers en provenance de l'Usine A. Poids estimé 25.7 kg. Opacité indéterminée, souplesse variable. Traces d'humidité détectées."
16.812854075132424,60.99414723971835,0.0,1.0,1.0,0.8406427037566213,Papier,Collecte_Citoyenne,"Lot de papier récupéré via la collecte citoyenne. Poids léger de 16.8 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général."
40.49654177860345,53.38221665225871,0.0,0.2783363250347676,4.0,4.049654177860345,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif via la collecte citoyenne. Masse 40.5 kg. Matériau semi-rigide, faible conductivité. Conditionnement non conforme au protocole."
191.4023612532532,360.4323358178352,0.0,0.0726201473268021,10.0,5.742070837597596,Verre,Usine_B,"Déchets en verre identifiés depuis l'Usine B. Poids 191.4 kg, volume 360.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
13.326123339467296,18.57927741409466,0.0,1.0,1.0,0.6663061669733649,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : 13.3 kg. Faible rigidité, non conducteur. Matériau mélangé à d'autres déchets."
39.19302869707755,418.26169369746646,0.0,0.0626323989634564,5.0,6.1036193801816205,Verre,Centre_Tri,"Déchet en verre collecté au Centre de Tri. Poids lourd : non mesuré kg, volume 418.3 L. Très rigide, non conducteur, aspect légèrement translucide."
157.9258825487151,319.9252067952921,0.0,0.1764832736814677,10.0,4.737776476461453,Verre,Usine_A,"Déchets en verre identifiés en provenance de l'Usine A. Poids 157.9 kg, volume 319.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
9.451772477396217,2.107040005749077,0.0,1.0,2.0,0.4725886238698107,Papier,Collecte_Citoyenne,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 9.5 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général."
25.01637607807553,69.88652293440691,0.0,0.553483867864301,3.0,4.135356069871986,Plastique,Collecte_Citoyenne,"Lot plastique issu de la collecte citoyenne. Volume 69.9 L, poids 25.0 kg. Aspect indéterminée, rigidité moyenne. Aucune trace de métal."
162.04896569309344,356.91886398076605,0.0,0.181071974855574,10.0,4.861468970792803,Verre,Usine_A,"Lot de verre trié en provenance de l'Usine A. Masse 162.0 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. État dégradé, recyclage partiel possible."
228.46127068408325,88.08421669980203,0.0,0.1302295169763348,9.0,6.853838120522497,Verre,Centre_Tri,"Déchet en verre collecté au centre de tri municipal. Poids lourd : 228.5 kg, volume non mesuré L. Très rigide, non conducteur, aspect légèrement translucide."
37.957031416997424,88.28734158360783,0.0,0.5374949305626897,5.0,3.795703141699743,Plastique,Usine_B,"Déchets plastiques divers à l'Usine B. Poids estimé 38.0 kg. Opacité semi-opaque, souplesse variable. Odeur inhabituelle signalée par l'agent."
152.88894417809615,312.2650739906244,0.0,0.1352355124150868,9.0,4.586668325342885,Verre,Collecte_Citoyenne,Lot de verre trié issu de la collecte citoyenne. Masse 152.9 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Traces d'humidité détectées.
20.768673895421514,88.08421669980203,0.0,0.4621129638766633,3.0,2.0768673895421514,Plastique,Usine_B,"Déchets plastiques divers à l'Usine B. Poids estimé 20.8 kg. Opacité semi-opaque, souplesse variable. État dégradé, recyclage partiel possible."
164.72414278543607,344.998910387171,0.0,0.1285763820117415,9.0,4.941724283563082,Verre,Usine_A,"Lot de verre trié provenant de l'Usine A. Masse 164.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. État dégradé, recyclage partiel possible."
164.90564244295257,358.69121819739604,0.0,0.1518497466121685,8.0,4.947169273288577,Verre,Collecte_Citoyenne,"Déchet en verre collecté via la collecte citoyenne. Poids lourd : 164.9 kg, volume 358.7 L. Très rigide, non conducteur, aspect légèrement translucide."
37.236105872288746,87.82142737736373,0.0,0.4659939613903981,4.0,3.7236105872288734,Unknown,Unknown,"Déchet non catégorisé collecté dans un site non renseigné. Poids 37.2 kg, volume 87.8 L. Caractéristiques ambiguës. Nécessite analyse complémentaire."
38.592572249998405,84.10869941665163,0.0,0.2000753598226327,5.0,3.859257224999841,Plastique,Usine_A,"Lot plastique en provenance de l'Usine A. Volume 84.1 L, poids 38.6 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
28.673662536174263,37.8567389789357,0.0,0.3841433084807705,3.0,2.8673662536174267,Plastique,Centre_Tri,"Emballages plastiques récupérés au Centre de Tri. Masse 28.7 kg, volume 37.9 L. semi-rigide, non conducteur."
8.273304539859637,33.49504262272771,0.0,0.5907201314042637,4.0,0.8273304539859638,Plastique,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 8.3 kg, volume 33.5 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque."
26.22349138665444,52.1190072481931,0.0,0.3685776166316989,4.0,2.6223491386654434,Plastique,Centre_Tri,"Déchets plastiques divers au centre de tri municipal. Poids estimé 26.2 kg. Opacité légèrement translucide, souplesse variable. Étiquetage absent sur le conteneur."
13.890695481023467,36.21508032733583,0.0,1.0,1.0,0.6945347740511735,Papier,Centre_Tri,"Déchet de type papier identifié au centre de tri municipal. Volume estimé 36.2 L, poids 13.9 kg. Texture souple, très opaque."
17.565528990880413,29.94012443008248,0.0,1.0,2.0,0.8782764495440207,Papier,Usine_B,"Déchet de type papier identifié depuis l'Usine B. Volume estimé 29.9 L, poids 17.6 kg. Texture souple, très opaque."
205.30242928188,88.08421669980203,0.0,0.1963597386521255,9.0,6.159072878456399,Verre,Usine_B,Lot de verre trié en provenance de l'Usine B. Masse 205.3 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Aucune anomalie signalée.
20.645612979554045,63.01086828260873,0.0,0.5317578659435387,5.0,2.0645612979554047,Plastique,Centre_Tri,"Emballages plastiques récupérés au centre de tri municipal. Masse 20.6 kg, volume 63.0 L. rigide, non conducteur."
191.01861940204023,418.8009123399829,0.0,0.0193068940390881,9.0,5.730558582061207,Verre,Usine_B,"Déchets en verre identifiés en provenance de l'Usine B. Poids 191.0 kg, volume 418.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
30.85840396726503,50.11624788476127,0.0,0.3135313788094081,4.0,3.085840396726504,Plastique,Usine_A,"Plastique de tri sélectif à l'Usine A. Masse 30.9 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie."
13.936229943908195,43.45714057408855,0.0,0.3199676446027938,4.0,1.3936229943908196,Plastique,Centre_Tri,"Plastique de tri sélectif au Centre de Tri. Masse 13.9 kg. Matériau semi-rigide, faible conductivité. Matériau mélangé à d'autres déchets."
11.721818101765734,26.41865412823577,0.0,1.0,2.0,0.5860909050882868,Papier,Collecte_Citoyenne,"Collecte de déchets papier via la collecte citoyenne. Masse 11.7 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
19.75153795986788,88.08421669980203,0.0,1.0,1.0,0.987576897993394,Papier,Collecte_Citoyenne,"Déchet de type papier identifié via la collecte citoyenne. Volume estimé non mesuré L, poids 19.8 kg. Texture souple, très opaque."
15.350260815565909,53.93808768329562,0.0,1.0,5.0,0.7675130407782954,Papier,Collecte_Citoyenne,"Collecte de déchets papier lors d'une collecte citoyenne. Masse 15.4 kg. Matériau de rigidité non mesurée, sans conductivité électrique. Surface très opaque."
172.61812535610153,328.37131880587924,0.0,0.0975334137242529,9.0,5.178543760683046,Verre,Centre_Tri,"Déchets en verre identifiés au centre de tri municipal. Poids 172.6 kg, volume 328.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
10.52000596592749,2.422388047986896,0.0,1.0,5.0,0.5260002982963745,Papier,Unknown,"Lot de papier récupéré à l'emplacement non spécifié. Poids léger de 10.5 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général."
31.06178767822212,52.73253177521757,0.0,0.5629520658851388,5.0,3.106178767822212,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés via la collecte citoyenne. Masse 31.1 kg, volume 52.7 L. de rigidité non mesurée, non conducteur."
7.476398129844989,88.08421669980203,0.0,1.0,1.0,0.3738199064922494,Unknown,Collecte_Citoyenne,"Matériau inconnu issu de la collecte citoyenne. Poids 7.5 kg, volume non mesuré L. Propriétés mixtes. Orientation vers tri manuel."
39.19302869707755,383.6499118099874,0.0,0.0569816043061921,10.0,5.668128958733822,Verre,Usine_A,"Déchets en verre identifiés en provenance de l'Usine A. Poids non mesuré kg, volume 383.6 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
162.57666634488086,342.2275936034183,0.0,0.1636413337496495,8.0,4.877299990346426,Verre,Collecte_Citoyenne,Lot de verre trié via la collecte citoyenne. Masse 162.6 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Lot conforme aux standards de tri.
31.03544138639393,18.826498354432,0.0,0.5496890098740703,3.0,3.103544138639393,Plastique,Centre_Tri,"Emballages plastiques récupérés au centre de tri municipal. Masse 31.0 kg, volume 18.8 L. semi-rigide, non conducteur."
13.532305789212169,29.327296332023767,0.0,1.0,3.0,0.6766152894606083,Papier,Usine_B,"Déchet de type papier identifié à l'Usine B. Volume estimé 29.3 L, poids 13.5 kg. Texture semi-rigide, très opaque."
26.0088814779725,38.95982750771376,0.0,0.3578304302390586,5.0,2.6008881477972503,Plastique,Usine_B,"Lot plastique en provenance de l'Usine B. Volume 39.0 L, poids 26.0 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
204.9404780118976,406.25138943221134,0.0,0.1428065288933712,8.0,6.148214340356929,Verre,Centre_Tri,"Déchet en verre collecté au centre de tri municipal. Poids lourd : 204.9 kg, volume 406.3 L. Très rigide, non conducteur, aspect légèrement translucide."
207.6374305473104,404.4274146658448,0.0,0.1910121022969978,9.0,6.229122916419311,Verre,Collecte_Citoyenne,"Verre recyclable issu de la collecte citoyenne. Poids 207.6 kg, volume 404.4 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
228.36661884766272,474.6700240126361,0.0,0.022897527613181,9.0,6.850998565429881,Verre,Collecte_Citoyenne,"Verre recyclable issu de la collecte citoyenne. Poids 228.4 kg, volume 474.7 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
35.879297427343914,93.47046838285128,0.0,0.2369139168293029,5.0,3.587929742734392,Plastique,Centre_Tri,"Déchet plastique collecté au Centre de Tri. Poids 35.9 kg, volume 93.5 L. Rigidité rigide, non conducteur. Surface légèrement translucide."
22.60699248915961,35.39523598089191,0.0,1.0,1.0,1.1303496244579805,Papier,Usine_A,"Papier usagé en provenance de l'Usine A. Poids relevé : 22.6 kg. Faible rigidité, non conducteur. Poids anormalement élevé pour cette catégorie."
13.255557361723042,8.587325477112877,0.0,0.4999403057745865,4.0,1.3255557361723045,Plastique,Usine_B,"Lot plastique depuis l'Usine B. Volume 8.6 L, poids 13.3 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
21.13202571935192,65.405979147983,0.0,0.553483867864301,2.0,1.056601285967596,Papier,Collecte_Citoyenne,"Déchet de type papier identifié lors d'une collecte citoyenne. Volume estimé 65.4 L, poids 21.1 kg. Texture souple, indéterminée."
32.32360277683866,82.9191013892613,0.0,0.553483867864301,5.0,3.2323602776838665,Plastique,Centre_Tri,"Déchet plastique collecté au Centre de Tri. Poids 32.3 kg, volume 82.9 L. Rigidité rigide, non conducteur. Surface indéterminée."
186.20172141734983,387.5822148371386,0.0,0.174739718693269,9.0,5.586051642520495,Verre,Centre_Tri,"Bris de verre ou contenants depuis le Centre de Tri. Masse 186.2 kg. Matériau dense, rigidité élevée, transparence partielle. Acheminement prioritaire demandé."
30.583510042854776,46.27133595117901,0.0,0.2568548495173831,3.0,3.058351004285478,Unknown,Usine_B,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 30.6 kg. Agent de tri recommande contrôle visuel supplémentaire. Odeur inhabituelle signalée par l'agent.
189.50827851036487,417.03526928062126,0.0,0.0897706143349416,10.0,5.685248355310946,Verre,Usine_A,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 189.5 kg, volume 417.0 L. Très rigide, non conducteur, aspect légèrement translucide."
39.19302869707755,50.88239986800306,0.0,0.2492013180494982,3.0,2.4512750922590385,Plastique,Usine_B,"Déchet plastique collecté depuis l'Usine B. Poids non mesuré kg, volume 50.9 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide."
28.25362148190069,88.08421669980203,0.0,0.5266892810234178,4.0,2.82536214819007,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés issu de la collecte citoyenne. Masse 28.3 kg, volume non mesuré L. semi-rigide, non conducteur."
182.4318861208097,348.7639590230136,0.0,0.1723484989836591,5.0,5.472956583624291,Verre,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 182.4 kg. Matériau dense, rigidité élevée, transparence partielle. Matériau mélangé à d'autres déchets."
224.8802163815153,458.90503025958446,0.0,0.019774723528127,10.0,6.74640649144546,Verre,Usine_B,Lot de verre trié à l'Usine B. Masse 224.9 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Odeur inhabituelle signalée par l'agent.
27.4674508997479,30.645716184442566,0.0,0.2570376576327635,3.0,2.74674508997479,Plastique,Usine_A,"Déchet plastique collecté en provenance de l'Usine A. Poids 27.5 kg, volume 30.6 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide."
39.19302869707755,293.5326120114617,0.0,0.0050895519811501,9.0,4.5320361708494765,Verre,Usine_A,"Bris de verre ou contenants provenant de l'Usine A. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Poids anormalement élevé pour cette catégorie."
137.6199474548692,299.50622309345124,0.0,0.0143423777695302,9.0,4.128598423646076,Verre,Usine_A,"Déchets en verre identifiés provenant de l'Usine A. Poids 137.6 kg, volume 299.5 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
188.1561948831005,399.4746067266871,0.0,0.1119376889675879,10.0,4.135356069871986,Verre,Usine_A,"Verre recyclable provenant de l'Usine A. Poids 188.2 kg, volume 399.5 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
155.71189440235062,319.90500969398306,0.0,0.0971179399318795,10.0,4.671356832070519,Verre,Usine_B,"Verre recyclable en provenance de l'Usine B. Poids 155.7 kg, volume 319.9 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
10.809018429952406,12.745670769563745,0.0,1.0,1.0,0.5404509214976203,Papier,Centre_Tri,"Feuilles et cartons collectés au Centre de Tri. Masse totale 10.8 kg. Matériau léger, souple et opaque. Matériau mélangé à d'autres déchets."
17.804597239706194,29.69958811882918,0.0,1.0,1.0,0.8902298619853097,Papier,Usine_A,"Collecte de déchets papier en provenance de l'Usine A. Masse 17.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
15.962433549474168,2.861564173862785,0.0,0.3896025713932624,4.0,1.5962433549474169,Plastique,Centre_Tri,"Lot plastique au centre de tri municipal. Volume 2.9 L, poids 16.0 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
215.19373912759923,437.78032209916034,0.0,0.1968026326420928,8.0,6.455812173827977,Verre,Centre_Tri,"Déchets en verre identifiés au Centre de Tri. Poids 215.2 kg, volume 437.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
19.24735411773665,45.09150730794015,0.0,0.2123750578925368,4.0,1.924735411773665,Plastique,Centre_Tri,"Déchet plastique collecté depuis le Centre de Tri. Poids 19.2 kg, volume 45.1 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide."
9.030374968004722,20.91961183128358,0.0,1.0,1.0,0.4515187484002361,Papier,Usine_B,"Collecte de déchets papier en provenance de l'Usine B. Masse 9.0 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
141.9589335149654,286.3844485177416,0.0,0.0493814853335171,10.0,4.258768005448962,Verre,Usine_B,"Bris de verre ou contenants depuis l'Usine B. Masse 142.0 kg. Matériau dense, rigidité élevée, transparence partielle. Lot conforme aux standards de tri."
125.96826797541785,241.08305995615524,0.0,0.0518669794634188,10.0,3.779048039262535,Verre,Collecte_Citoyenne,"Verre recyclable lors d'une collecte citoyenne. Poids 126.0 kg, volume 241.1 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
